brand_name,p_category,p_id,p_num_reviews,p_price,p_star,product,r_eyecolor,r_haircolor,r_review,r_skinconcerns,r_skintone,r_skintype,r_star,reviewer
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,,,"I love everything Bobbi Brown. Decided to invest in a new brow brush so of course I expect to LOVE this one! It is too big. Bulky, doesn't fit to my hand and the brush end was large also. Couldn't get very precise. Did shade out my brows pretty quickly. Thought about keeping it for that reason. If your in a hurry and just want to build some brow without definition (think cotton swab application) this will do it for you. I chose to return it, too pricey keep and not to love it. Exchanged it.",,,,3,femanique
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,,,"This is my new favorite brow brush!  I purchased it recently at the store on a whim, as I've been very happy with the Anastasia #12 brow brush.  However, I like the stiffness of the bristles on this one better.  It hold the product better and I feel I can place it more precisely. Very nice brush!!",,,,5,BoldieOldie
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,,,"This is a very good quality eyebrow brush. The angled brush side is strong yet soft to the touch and distributes brow color evenly. The spiral brush combs product threw your brows making sure they look natural and neat. I use this brush with gel/wax products and I use the spiral end with brow powders. Very well made brush that I take special care of because it is expensive and I don't want to ruin it, I can be rough on my brushes. Highly recommend and should last a long time with proper care.",,,,5,darlenam
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,,,I love this brush! It's easy to use! I had tried a ton of different eyebrow products/ brushes and this one was the easiest to use. And can be used with a variety or products,,,,4,kaylam13
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,,,Got to go with brow gel palette that didn't work at all. Disappointed,,,,1,Kateseph
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,brown,brunette,My go to brow brush. It's kinda stiff but I don't mind that. It kept its shape after 5 months is a common feature of BB brushes. Take this to travel. Overall pleased.,acne,light,combination,5,Noniko
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,brown,black,I bought this when I purchased the Bobbi brow gel and while that was a fail the brush was an absolute winner. It's a great tool for filling in brows as the brush is not too thin and not too thick and is the perfect stiffness.,acne,tan,oily,5,jannifer
Bobbi Brown,Makeup,P406629,9,$37.00,3.7778,Dual-Ended Brow Definer & Groomer Brush,,,"Love it. When you pick this brush up, you immediately feel the quality lol. I love this brush because it picks up and holds product so well. Seriously I cannot stop raving about BB's makeup  brushes. If you don't have this brush, get this brush!",,,,5,Laurennnnnnnnnn
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"I was looking for a clay mask after finishing my Valmont purifying pack. Clearly, the Valmont is way too expensive at about $160CAD, so I opted for something a little more affordable. This is still not as cheap as my korean masks, but it performs pretty well. First of all, it dispenses in a gooey black substance. It's not really runny, but when it comes in contact with water, it becomes thinner in texture. Right away, the first ting I noticed was the tingling sensation. I leave it on for about 5-8 minutes and then wash it off. Does it get rid of pores? Not really...I still have to do my own extractions, but my skin feels a lot softer afterwards. I do like it, but it doesn't fare in comparison to the Valmont pack.",,,,4,cdlskin07
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"I'm not big into experimenting with different clay masks since I have sensitive skin, but I took a chance and this was perfect! My skin instantly felt better after I washed the mask off!",,,,5,jessicakayL
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"My all time fave pore clearing mask is the white glam glow, but this is a close second. I do love that it's in squeeze tube so that it doesn't dry out like the glam glow. I've been using this and the glam glow for almost 2 years and my pores are so much smaller now.",,,,5,jy77
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"Actually purchased this as part of a mini trio set with the exfoliating mask, and the nourishing one. I love this one! Leave it on your face for 10 minutes and it surfaces all your black heads for easier extraction. It is a bit pricey but a little bit goes a long way.",,,,4,jdiep
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,I'm not going to claim it does any magic but it is what I like in a clay mask and you get a lot of it. You only need a thin layer to get results. It tingles and cleans pores. As most clay masks it has a tightening affect.,,,,5,tarasweetgirl
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"This is actually really impressive. While yes, it is not a miracle product, it did do a really good job clearing up my skin. This actually rivals my GlamGlow mask... and this is cheaper.",,,,4,Rach0393
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"Previously I have used the Glamglow (white jar) which I really love but wanted to try something new. This is SOOO much better. Smells great and is such a deep clean. The Glamglow burns a little on my skin when I first apply which I don't even mind, this mask has a slight tingle sensation which I like. I have dry sensitive skin and this works great for me. A little goes a long way so you get your moneys worth. I would definitely recommend it",,,,5,7722
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"I've these oil/debris pulled masks before and haven't seen anything like this. This pulled about 95% of blackheads and clogged pores on my nose, chin and forehead without over drying or itching.

From my experience it works better on recently exfoliated skin and the trick is not to glob it on, just needs a thin layer or it will never dry and do its job",,,,5,BarbAK
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"Super impressed with this mask, its becoming a staple in my routine.
If you're looking for a deep cleansing mask that's not too harsh or drying this is it. It's a beautiful texture and scent, without being heavy. You only need a thin layer so this will last a very long time. Tube makes for easy application and no wasted product.
I love that you can feel it working too, just a slight tingle sensation.
This has made a huge difference in clearing up my breakouts and minimizing my pores. Thank you Bobbi!",,,,5,Sruss
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,This mask deep cleans without over drying and stripping the skin. It really helps clean out pores and shrink existing acne. I love that it is a 5 min mask too ! This works exceptionally well if you apply it after Bobbi's new Radiance Boost mask. This entire new mask range is exceptional.,,,,5,CharleyReese
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,Definitely softened my skin but did not actually remove/extract impurities.  At best it made it easier to do manual pore extractions but I was bummed that my pores looked no better just with the mask alone.,,,,3,gmc1281
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"I read the reviews for this product before purchasing--I'm prone to adult acne and have used a variety of clay/charcoal clarifying masks.  I don't find this one to be anything special, and it's more expensive than many.  I like the packaging, but I really have seen absolutely no results from using this product (at most, it might help me from picking...which I stupidly do...but absolutely any mask could accomplish that).  I've used half the product, as directed and I definitely wouldn't bother purchasing again.  I'm disappointed, because I love Bobbi Brown products so much.",,,,2,AlexisL
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,"I like this, however it's nothing special.. If your tight for money there are other masks that do the same for less!",,,,3,smandy10
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,brown,blonde,Visibly reduces blackheads and pores. I like to leave it on for longer than 2-5 mins. Great mask.,aging,fair,combination,5,nycr23
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,blue,blonde,The best! Great for acne clearing and maintaining a fresh and acne free face! Worth every cent!,acne,fair,combination,5,nadiast1979
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,blue,brunette,Absolutely love this mask! Cleans all pores and leaves face feeling cleansed,redness,light,dry,5,stephrasmuss
Bobbi Brown,Skincare,P404244,19,$49.00,4.3684,Instant Detox Hawaiian Sea Water & White Clay Mask,,,My skin feels fresh after using it however I'm not sure it did something to clear my pores.,,,,3,krnk
